transaction_id,sender_id,receiver_id,amount,timestamp
1687,96057,22745,170114,2019-05-29 12:18:00
1688,96057,71784,170114,2019-04-17 13:11:00
1689,96057,90078,170114,2019-04-02 14:19:00
1690,96057,65929,170115,2019-04-27 13:14:00
1691,96057,78784,170115,2019-06-15 12:27:00
1692,96057,94776,170115,2019-05-09 15:24:00
1693,96057,53,170115,2019-07-06 15:23:00
1694,96057,99829,170115,2019-03-16 13:44:00
1695,96057,12859,170115,2019-06-29 15:57:00
1696,96057,60127,170115,2019-03-14 13:55:00
1697,96057,80879,170115,2019-04-28 13:33:00
1698,96057,63401,170115,2019-04-21 09:44:00
1699,96057,18465,170115,2019-04-08 11:16:00
1700,96057,67171,170115,2019-03-10 10:14:00
1701,19104,30226,44893,2019-04-05 13:29:00
1702,19104,45136,44893,2019-07-06 15:10:00
1703,19104,51392,44893,2019-05-10 15:16:00
1704,19104,38543,44893,2019-03-07 13:28:00
1705,19104,78726,44893,2019-05-23 11:12:00
1706,19104,48379,44893,2019-03-24 13:35:00
1707,19104,25355,44893,2019-05-15 09:48:00
1708,19104,97525,44893,2019-04-02 12:29:00
1709,19104,35911,44893,2019-04-27 12:40:00
1710,19104,56102,44893,2019-04-25 13:16:00
1711,19104,61426,44893,2019-05-08 15:53:00
1712,19104,64427,44894,2019-04-13 12:29:00
1713,8550,5807,275217,2019-06-15 15:08:00
1714,8550,6886,275217,2019-04-18 12:36:00
1715,8550,43462,275217,2019-04-20 10:42:00
1716,8550,32084,275217,2019-03-17 13:52:00
1717,8550,91241,275217,2019-04-21 10:58:00
1718,8550,59526,275217,2019-03-15 11:48:00
1719,8550,90174,275217,2019-05-04 09:14:00
1720,8550,66241,275217,2019-05-22 15:59:00
1721,8550,71916,275217,2019-06-23 15:38:00
1722,8550,35146,275217,2019-05-03 09:25:00
1723,8550,97122,275217,2019-07-18 10:01:00
1724,8550,562,275217,2019-07-03 11:02:00
1725,8550,9064,275217,2019-03-12 09:01:00
1726,8550,87178,275217,2019-04-12 15:24:00
1727,8550,90066,275217,2019-06-22 09:20:00
1728,8550,98551,275217,2019-05-29 14:08:00
1729,8550,53029,275217,2019-06-03 13:08:00
1730,8550,93401,275217,2019-07-18 12:07:00
1731,8550,28645,275217,2019-03-13 14:21:00
1732,8550,58183,275217,2019-06-10 11:26:00
1733,49153,20352,267793,2019-04-15 13:24:00
1734,49153,86005,267794,2019-06-02 08:23:00
1735,49153,52923,267794,2019-03-23 12:34:00
1736,55870,17530,1886673,2019-06-23 12:08:00
1737,84344,24873,4449948,2019-05-20 15:09:00
1738,15530,73375,2389506,2019-05-02 11:23:00
1739,97472,62943,4112242,2019-05-26 10:42:00
1740,68506,71141,2990897,2019-03-23 12:18:00
1741,61071,70912,1623705,2019-02-22 08:50:00
1742,58513,31174,1115815,2019-06-05 15:37:00
1743,53935,467,1176907,2019-06-25 11:18:00
1744,23812,29698,3817906,2019-06-07 13:06:00
1745,87748,79291,2627756,2019-02-21 14:29:00
1746,20779,61,4697163,2019-03-28 12:07:00
1747,15264,83912,160095,2019-05-19 12:47:00
1748,63412,62120,2491642,2019-06-25 14:58:00
1749,84097,2196,4854963,2019-05-29 12:51:00
1750,81456,59191,1825646,2019-05-10 14:35:00
1751,50700,46668,2876429,2019-03-11 09:47:00
1752,71957,95606,4384402,2019-07-18 12:23:00
1753,6711,27336,2188635,2019-03-10 10:30:00
1754,21226,88390,3550767,2019-05-16 11:57:00
1755,96135,36942,1437053,2019-06-11 10:34:00
1756,18124,73026,931666,2019-04-23 11:28:00
1757,9107,84347,3295362,2019-03-11 08:52:00
1758,71698,81522,3268260,2019-04-01 13:10:00
1759,74435,50110,1385304,2019-04-14 08:23:00
1760,9309,17700,1299187,2019-05-09 11:38:00
1761,99934,55222,3855137,2019-02-21 10:03:00
1762,80885,20631,3999274,2019-05-18 09:53:00
1763,79612,18098,1368020,2019-06-15 15:12:00
1764,11380,80195,3319685,2019-05-16 15:23:00
1765,38993,24266,3964183,2019-05-05 08:57:00
1766,23477,68698,302294,2019-06-12 08:22:00
1767,15048,28135,4260117,2019-07-11 09:51:00
1768,40167,31783,3422485,2019-05-18 08:35:00
1769,77415,2416,3962262,2019-03-12 14:21:00
1770,43430,49910,2292028,2019-07-09 12:12:00
1771,13484,62066,4728885,2019-06-24 10:12:00
1772,3157,2232,3221883,2019-05-28 08:03:00
1773,36891,24642,1755132,2019-05-15 12:19:00
1774,65900,2041,1795938,2019-06-18 10:58:00
1775,48794,91733,1554429,2019-06-01 15:00:00
1776,32130,35633,2652759,2019-02-26 14:52:00
1777,83087,49705,1997322,2019-02-25 15:00:00
1778,53077,91771,4635498,2019-02-26 11:09:00
1779,23263,22251,3008377,2019-03-26 08:09:00
1780,26878,41341,1481266,2019-03-26 15:44:00
1781,90938,96910,3056990,2019-05-26 11:40:00
1782,71595,68262,113273,2019-03-17 10:50:00
1783,78082,99950,657559,2019-04-17 10:06:00
1784,43068,11108,993567,2019-04-29 10:50:00
1785,84823,81869,2746049,2019-05-25 10:25:00
1786,91914,5268,2221763,2019-04-21 14:48:00
1787,95340,30340,1376091,2019-05-27 08:43:00
1788,94692,42723,1269134,2019-03-11 09:28:00
1789,83513,37619,434734,2019-03-03 11:07:00
1790,24556,1257,367154,2019-07-03 09:54:00
1791,46296,31997,4528389,2019-04-13 08:43:00
1792,54093,94808,1507304,2019-05-20 14:05:00
1793,70732,68026,3099667,2019-03-08 14:39:00
1794,69642,67083,325449,2019-05-08 15:01:00
1795,89429,22557,1039338,2019-06-16 10:16:00
1796,3060,21551,1476902,2019-06-30 15:03:00
1797,37534,27881,3258312,2019-06-02 10:51:00
1798,69473,8950,2773272,2019-04-25 12:12:00
1799,36975,4661,1457880,2019-06-14 11:05:00
1800,5083,29168,2683427,2019-03-29 14:14:00
1801,45837,41851,3674691,2019-07-01 14:33:00
1802,98572,22950,4100385,2019-03-07 14:33:00
1803,93267,78811,1971558,2019-04-30 11:24:00
1804,18192,33489,2412412,2019-03-17 14:29:00
1805,66674,57645,4969582,2019-03-30 14:53:00
1806,40374,88225,4484464,2019-05-02 15:35:00
1807,38590,13481,1158785,2019-07-12 08:30:00
1808,70945,418,4827206,2019-04-08 15:02:00
1809,66252,52697,4558464,2019-04-28 12:14:00
1810,22766,68084,4396738,2019-04-13 10:01:00
1811,90395,68719,4735195,2019-05-03 14:44:00
1812,8827,61399,4845403,2019-06-18 14:36:00
1813,85406,95093,2405313,2019-03-15 15:27:00
1814,68735,17156,4719144,2019-05-21 12:44:00
1815,36398,48307,2155695,2019-03-27 15:30:00
1816,3985,4055,4432076,2019-03-04 08:22:00
1817,28369,14453,1932291,2019-02-23 08:01:00
1818,14036,55166,511709,2019-06-17 11:37:00
1819,57336,91016,4389484,2019-06-29 10:21:00
1820,2106,23641,1688103,2019-04-16 09:18:00
1821,95826,47963,3907133,2019-03-10 15:50:00
1822,26296,26740,1459806,2019-04-20 09:16:00
1823,81479,37507,4170475,2019-06-22 13:53:00
1824,99221,17351,3655434,2019-02-28 08:14:00
1825,48799,89984,4333353,2019-06-23 15:15:00
1826,88901,40556,3488409,2019-05-12 15:40:00
1827,15766,34294,4707675,2019-02-28 13:44:00
1828,75678,68698,1479723,2019-05-21 10:33:00
1829,71803,68468,1384956,2019-04-07 11:59:00
1830,4819,73913,2171650,2019-07-05 10:06:00
1831,63810,2842,4995108,2019-05-21 09:29:00
1832,23069,3828,2348784,2019-04-28 08:19:00
1833,74177,20451,2722773,2019-03-12 09:54:00
1834,69425,99507,3429976,2019-07-07 14:59:00
1835,11279,31819,716289,2019-07-08 13:45:00
1836,10177,52894,2014638,2019-02-24 15:09:00
1837,57738,14685,1891929,2019-07-16 12:15:00
1838,20246,55566,1581600,2019-05-04 08:39:00
1839,98808,59623,4135093,2019-04-07 15:48:00
1840,71760,6225,4187465,2019-04-30 15:10:00
1841,27583,28306,818780,2019-06-12 09:33:00
1842,68974,76240,1612344,2019-05-11 13:26:00
1843,75021,68961,3929662,2019-06-29 12:19:00
1844,33188,80349,3183022,2019-03-15 12:32:00
1845,37278,6254,685902,2019-05-13 15:31:00
1846,2137,70023,765028,2019-04-10 15:08:00
1847,38127,90579,1911421,2019-04-12 13:33:00
1848,61096,83515,1961744,2019-03-12 12:53:00
1849,94054,86646,2418626,2019-06-21 15:24:00
1850,93815,81516,4739686,2019-02-22 11:54:00
1851,93352,44509,3251400,2019-05-22 13:37:00
1852,49130,89560,1919156,2019-05-14 12:56:00
1853,81765,33961,3437899,2019-03-26 10:45:00
1854,17015,52570,1610222,2019-06-04 15:29:00
1855,26802,82070,3388934,2019-05-12 11:51:00
1856,97239,78283,311268,2019-05-21 14:34:00
1857,99576,92220,1689037,2019-07-06 13:41:00
1858,73630,44234,1000724,2019-06-02 08:36:00
1859,65629,32079,4062317,2019-02-23 10:38:00
1860,20843,28570,4897074,2019-06-30 12:49:00
1861,97147,7385,3891721,2019-04-13 12:01:00
1862,37802,53268,1480799,2019-03-22 08:18:00
1863,72456,41330,1474126,2019-05-17 09:33:00
1864,63409,79893,4329200,2019-04-18 12:51:00
1865,51093,59357,4755809,2019-06-15 09:38:00
1866,15050,58980,1335967,2019-06-17 11:17:00
1867,22247,54765,3629536,2019-04-08 12:15:00
1868,59920,68262,123197,2019-04-26 12:08:00
1869,97237,47018,4324963,2019-07-10 12:53:00
1870,79393,5629,4161515,2019-07-03 09:03:00
1871,2984,52750,2519622,2019-03-27 10:26:00
1872,14931,85860,3661870,2019-03-19 15:32:00
1873,15287,10919,2483966,2019-03-10 13:36:00
1874,21341,74301,1265886,2019-03-02 08:39:00
1875,13203,98237,674474,2019-05-03 13:48:00
1876,93557,44688,1088725,2019-04-01 13:48:00
1877,4609,72851,3953018,2019-06-13 14:47:00
1878,41485,5953,3847765,2019-05-13 11:07:00
1879,46436,77346,1786639,2019-03-16 15:36:00
1880,99282,49218,4458846,2019-03-11 10:24:00
1881,89943,29438,3861235,2019-05-08 08:25:00
1882,68498,84418,869493,2019-03-07 10:57:00
1883,93252,56221,748010,2019-02-24 13:09:00
1884,68720,97712,987796,2019-05-09 11:14:00
1885,45719,70122,4977320,2019-03-08 09:33:00
1886,16974,22898,3284761,2019-05-16 10:42:00
1887,3067,16921,1866891,2019-02-22 11:19:00
1888,61611,83424,216045,2019-03-18 11:04:00
1889,77971,81048,3776313,2019-03-05 15:24:00
1890,95880,95399,3931829,2019-05-07 10:46:00
1891,4463,65272,616869,2019-03-14 15:49:00
1892,19544,36614,3365041,2019-02-27 15:59:00
1893,32599,18661,3040921,2019-06-19 12:35:00
1894,10317,74938,1026663,2019-04-12 11:55:00
1895,62603,29110,1093747,2019-05-05 13:42:00
1896,33645,55072,2298957,2019-06-01 11:03:00
1897,86651,72065,1394362,2019-05-02 09:02:00
1898,55717,91892,2497750,2019-03-15 10:30:00
1899,24440,81312,2357356,2019-05-24 14:01:00
1900,70264,90843,4002311,2019-05-26 08:22:00
1901,24510,78559,4730973,2019-06-15 11:04:00
1902,59014,39060,4339729,2019-02-22 11:31:00
1903,82181,36930,394042,2019-04-09 12:47:00
1904,42831,44412,2953532,2019-05-18 08:08:00
1905,39345,17534,1423374,2019-07-18 10:27:00
1906,40517,72522,197077,2019-06-17 10:06:00
1907,87587,98536,1274619,2019-06-10 10:08:00
1908,33823,33789,3808618,2019-06-02 10:05:00
1909,36973,29614,1980983,2019-05-21 14:58:00
1910,56788,52825,3521582,2019-06-26 13:37:00
1911,79212,86384,3901873,2019-03-01 09:09:00
1912,85464,4500,2410295,2019-05-21 11:31:00
1913,31930,57399,2765625,2019-05-18 13:44:00
1914,866,15552,4740137,2019-03-01 11:50:00
1915,11054,10804,2091010,2019-04-20 11:24:00
1916,13064,76451,2166982,2019-03-20 10:27:00
1917,6890,64136,184924,2019-04-06 13:18:00
1918,11686,9324,3878422,2019-04-08 08:01:00
1919,7415,69994,2000595,2019-04-14 13:16:00
1920,29256,50096,1116142,2019-02-25 12:49:00
1921,596,88309,1926121,2019-04-11 13:16:00
1922,48643,23882,2370940,2019-07-14 14:22:00
1923,38638,85499,3991712,2019-05-13 10:24:00
1924,43624,50759,1999105,2019-05-14 08:34:00
1925,73965,1968,1342342,2019-07-01 09:53:00
1926,23952,54510,1175847,2019-06-24 09:46:00
1927,64072,92883,3384858,2019-03-28 13:44:00
1928,27633,66588,515641,2019-07-07 09:40:00
1929,70504,58765,4629143,2019-06-12 10:05:00
1930,85180,4961,4476657,2019-07-01 11:30:00
1931,28562,58427,966820,2019-05-03 12:01:00
1932,59829,91264,2118629,2019-06-10 08:47:00
1933,83831,1013,4667570,2019-06-05 13:29:00
1934,3389,94221,3446773,2019-07-02 12:07:00
1935,76106,41315,1889603,2019-05-05 11:19:00
1936,53075,63910,1579099,2019-05-16 14:42:00
1937,91664,10233,3534303,2019-04-13 14:32:00
1938,80198,56531,1931899,2019-06-08 09:03:00
1939,55955,2389,2311680,2019-03-04 08:41:00
1940,80417,25172,1384387,2019-06-26 10:42:00
1941,79779,74959,4640544,2019-06-23 11:35:00
1942,59047,75007,2691758,2019-06-02 11:59:00
1943,93237,28594,2471475,2019-04-26 15:25:00
1944,89707,20924,4243303,2019-06-13 12:19:00
1945,3594,88623,3623277,2019-06-25 11:50:00
1946,82494,76772,927702,2019-07-10 09:40:00
1947,46125,57020,764617,2019-03-13 15:34:00
1948,83061,72988,2187492,2019-02-22 14:46:00
1949,39475,603,3315870,2019-03-12 15:58:00
1950,82292,99373,3462933,2019-04-01 13:56:00
1951,99250,78255,4505513,2019-03-31 13:35:00
1952,23853,80326,454238,2019-04-19 13:44:00
1953,48967,70275,4922163,2019-04-19 13:51:00
1954,17011,67775,347290,2019-03-27 10:18:00
1955,6431,21366,4371028,2019-03-12 11:33:00
1956,46146,90377,3724101,2019-03-13 14:05:00
1957,65022,61591,4279178,2019-06-22 13:30:00
1958,65222,14956,4180201,2019-04-22 12:33:00
1959,13655,30428,4886683,2019-05-21 12:17:00
1960,5569,58674,625093,2019-04-17 13:36:00
1961,49543,95152,1096351,2019-04-18 15:44:00
1962,45069,65997,3972197,2019-07-19 11:22:00
1963,47572,81630,3256323,2019-03-03 15:00:00
1964,53222,77434,4825224,2019-05-20 13:23:00
1965,1286,17233,1542996,2019-05-17 13:31:00
1966,23041,82061,1339767,2019-04-28 12:51:00
1967,15597,58273,4263762,2019-05-15 10:25:00
1968,40659,23997,2084373,2019-04-04 08:25:00
1969,13431,83381,1634913,2019-06-29 12:23:00
1970,33294,21709,3410090,2019-07-16 15:41:00
1971,16633,65511,330293,2019-03-21 11:28:00
1972,7828,28174,2814218,2019-04-25 13:27:00
1973,13506,55217,1994667,2019-05-17 14:47:00
1974,76340,55758,4509267,2019-03-09 12:35:00
1975,59403,1787,4924244,2019-04-25 11:19:00
1976,99775,45704,2873466,2019-06-19 09:45:00
1977,98300,86978,4899627,2019-05-28 15:50:00
1978,5224,4388,3944928,2019-03-26 09:47:00
1979,91741,44794,799975,2019-04-20 10:12:00
1980,78222,42292,1801199,2019-03-08 15:23:00
1981,98628,59469,86743,2019-06-04 13:52:00
1982,23686,25511,2768237,2019-04-19 10:14:00
1983,71790,43732,4954692,2019-06-02 15:41:00
1984,39968,44627,990610,2019-06-06 11:55:00
1985,61162,78998,3860332,2019-04-07 10:23:00
1986,48774,78255,3170100,2019-06-26 10:37:00
1987,74205,25089,1687581,2019-06-30 09:40:00
1988,6162,21496,1855160,2019-05-19 12:29:00
1989,24653,81941,4673230,2019-05-15 09:47:00
1990,97857,81901,2145201,2019-03-13 15:29:00
1991,40945,84520,4494518,2019-03-11 09:08:00
1992,21262,88684,1715903,2019-03-20 13:59:00
1993,62612,83206,3133830,2019-07-19 08:32:00
1994,61737,43877,2543150,2019-05-10 10:02:00
1995,87422,46362,2404446,2019-05-28 10:45:00
1996,75439,53693,1450694,2019-06-28 08:21:00
1997,85902,96010,363541,2019-06-16 14:37:00
1998,58976,63592,625032,2019-04-06 13:59:00
1999,12924,56619,3197368,2019-04-26 08:21:00
2000,40939,39952,2081709,2019-04-28 08:01:00
2001,36154,30735,4824160,2019-03-11 10:57:00
2002,65693,41233,2682428,2019-02-21 15:17:00
2003,98866,16241,1868172,2019-02-25 11:07:00
2004,8953,90794,1922266,2019-06-19 14:04:00
2005,46242,41205,900632,2019-06-18 12:49:00
2006,85716,66341,1341563,2019-05-19 14:21:00
2007,37792,52256,2373541,2019-05-12 10:08:00
2008,40206,55859,1015133,2019-07-20 14:33:00
2009,49846,85016,4022893,2019-07-15 10:53:00
2010,76223,18247,2827924,2019-07-09 12:14:00
2011,76829,4000,1382910,2019-05-08 08:40:00
2012,2295,27828,3147590,2019-06-30 14:20:00
2013,89252,34421,587444,2019-03-18 10:48:00
2014,4108,35891,2414479,2019-05-28 15:15:00
2015,15539,35677,4317737,2019-06-26 11:16:00
2016,26217,4919,2669309,2019-04-11 09:08:00
2017,20457,24114,781465,2019-07-20 10:30:00
2018,16988,74937,4637190,2019-06-20 15:39:00
2019,57246,4129,192967,2019-07-17 09:46:00
2020,48104,39961,1998986,2019-06-06 14:21:00
2021,51395,45408,997049,2019-07-19 09:36:00
2022,30799,69779,2156123,2019-03-21 12:01:00
2023,8329,86560,2892490,2019-05-08 11:09:00
2024,42862,74946,1823624,2019-05-30 08:51:00
2025,52808,29728,3287533,2019-03-25 11:58:00
2026,34565,50275,3334081,2019-05-17 10:55:00
2027,98047,87901,3579561,2019-06-01 10:05:00
2028,46560,5591,3635704,2019-07-14 10:44:00
2029,97547,76168,4685634,2019-03-20 10:47:00
2030,88501,72081,2008509,2019-06-26 13:06:00
2031,71746,67214,4956106,2019-04-15 14:24:00
2032,78089,22542,4860382,2019-06-30 09:12:00
2033,61630,21022,1977151,2019-03-08 15:50:00
2034,56749,87541,3786723,2019-04-16 15:09:00
2035,61958,36703,3893725,2019-03-08 15:04:00
2036,72538,80715,89681,2019-04-17 15:09:00
2037,25930,38206,66930,2019-06-15 10:17:00
2038,66595,11761,4646080,2019-07-03 09:13:00
2039,64872,53465,3310272,2019-03-23 12:08:00
2040,52291,2372,4614042,2019-05-08 12:27:00
2041,24099,25210,4844598,2019-03-08 10:08:00
2042,14846,84900,1436502,2019-05-09 12:18:00
2043,31344,17378,1738005,2019-05-23 15:45:00
2044,57361,44441,3589333,2019-06-12 10:16:00
2045,82093,26293,768260,2019-03-29 08:43:00
2046,11200,79868,4052075,2019-06-06 10:05:00
2047,58823,32382,248214,2019-04-22 09:05:00
2048,71890,37448,2084736,2019-05-20 13:49:00
2049,90373,49579,826280,2019-03-13 11:47:00
2050,5795,17240,4289505,2019-04-19 10:33:00
2051,31815,45385,3412264,2019-05-22 08:33:00
2052,42879,19263,3217217,2019-02-20 13:04:00
2053,46531,36450,4219354,2019-07-10 09:58:00
2054,18202,3608,2875979,2019-05-07 09:36:00
2055,29681,30154,4727747,2019-06-01 10:59:00
2056,20546,86594,599428,2019-02-26 10:14:00
2057,14614,31073,3372794,2019-06-09 12:18:00
2058,71858,17627,3906096,2019-05-25 08:23:00
2059,9398,29363,4938001,2019-04-20 12:04:00
2060,90279,80350,2674973,2019-05-18 12:52:00
2061,57087,13293,4214863,2019-03-11 15:51:00
2062,12303,86732,650038,2019-03-01 09:15:00
2063,30932,50722,234796,2019-04-24 14:20:00
2064,79733,83575,1124183,2019-03-23 11:12:00
2065,17446,4857,1648432,2019-04-01 11:58:00
2066,48053,63619,1940175,2019-04-11 13:40:00
2067,75507,15336,1898655,2019-05-26 15:34:00
2068,4832,38638,3954174,2019-07-05 08:20:00
2069,57489,39651,4729468,2019-02-27 14:52:00
2070,30644,77620,656767,2019-07-11 10:23:00
2071,77657,72806,4187029,2019-03-10 12:02:00
2072,94476,43225,2915622,2019-04-04 12:02:00
2073,46314,88223,923773,2019-03-11 15:25:00
2074,46893,96138,365171,2019-04-01 15:20:00
2075,41337,95930,514164,2019-06-22 08:54:00
2076,81233,2525,1737404,2019-05-15 09:52:00
2077,66658,90834,3015823,2019-07-13 14:16:00
2078,14664,91860,1682797,2019-04-08 12:16:00
2079,50457,41618,1416689,2019-05-15 10:43:00
2080,7960,96938,145440,2019-07-15 12:44:00
2081,23824,40603,2924731,2019-05-21 11:28:00
2082,9462,65474,1866686,2019-05-27 11:45:00
2083,49896,66893,3751326,2019-07-02 08:35:00
2084,29968,35235,4264367,2019-07-13 08:29:00
2085,52554,56808,1894680,2019-07-10 11:37:00
2086,89707,30152,370947,2019-07-08 13:03:00
2087,47353,41905,3482904,2019-04-28 14:37:00
2088,64890,85625,1985136,2019-06-05 10:03:00
2089,57365,13814,1534832,2019-03-15 12:59:00
2090,85195,35482,3073795,2019-04-09 12:52:00
2091,69561,14678,69975,2019-03-21 14:34:00
2092,16485,44689,2870700,2019-04-07 09:25:00
2093,3798,51215,3286975,2019-04-12 13:03:00
2094,38153,46344,1224059,2019-03-31 14:10:00
2095,47047,20896,1630093,2019-04-30 11:26:00
2096,21515,75244,2096746,2019-04-20 13:21:00
2097,28248,60455,1602992,2019-06-17 08:53:00
2098,37108,79920,2302217,2019-06-06 10:57:00
2099,7633,73423,3829176,2019-03-11 09:44:00
2100,33596,45412,422432,2019-05-31 08:54:00
2101,35256,98589,3062729,2019-07-19 08:44:00
2102,12962,95511,174059,2019-05-17 09:18:00
2103,23514,38448,1667990,2019-03-17 09:10:00
2104,93989,57131,3327184,2019-06-13 09:21:00
2105,723,24818,1267920,2019-05-08 11:47:00
2106,70734,69285,3715222,2019-02-21 13:23:00
2107,93556,77285,1114870,2019-07-07 12:17:00
2108,76546,54402,3480679,2019-04-20 13:10:00
2109,76320,9413,4058288,2019-06-15 11:40:00
2110,43889,59678,2312958,2019-04-27 14:42:00
2111,64654,65773,2241888,2019-05-05 10:22:00
2112,90140,99814,4104167,2019-05-29 10:38:00
2113,45882,47581,2878294,2019-07-17 09:31:00
2114,11077,26825,669125,2019-07-17 13:44:00
2115,5917,33125,499494,2019-05-31 08:34:00
2116,64731,49412,3907096,2019-04-05 08:38:00
2117,30084,10836,2007950,2019-03-08 15:30:00
2118,64292,57951,2421810,2019-07-07 14:30:00
2119,54161,17918,602950,2019-06-24 14:53:00
2120,94284,9888,934629,2019-07-07 08:56:00
2121,92033,20890,2256228,2019-04-29 11:55:00
2122,1489,77795,1783682,2019-05-01 13:01:00
2123,48180,4850,256469,2019-05-25 11:18:00
2124,71269,45201,3115424,2019-06-06 11:54:00
2125,40268,78025,2800610,2019-06-06 14:13:00
2126,10147,29990,1023149,2019-03-07 08:00:00
2127,36698,79340,4402054,2019-03-23 08:26:00
2128,68889,35880,4440725,2019-03-23 14:34:00
2129,29080,83596,1920494,2019-03-21 13:53:00
2130,23831,77407,4895580,2019-04-13 13:18:00
2131,45472,58536,2862029,2019-06-20 12:50:00
2132,70378,55162,1130773,2019-05-23 11:57:00
2133,60795,16152,960781,2019-04-19 14:34:00
2134,83524,28876,1949975,2019-07-05 12:29:00
2135,91753,47632,2075687,2019-02-28 15:34:00
2136,71858,56531,878986,2019-05-03 12:14:00
2137,68889,49579,4996101,2019-06-19 08:01:00
2138,36698,35235,3252156,2019-02-25 15:12:00
2139,15050,6225,3909908,2019-07-18 08:08:00
2140,15597,88223,1605747,2019-06-05 10:26:00
2141,70264,15287,2051059,2019-05-29 09:31:00
2142,72456,15050,3678842,2019-06-25 13:33:00
2143,83513,56749,2069819,2019-05-14 11:24:00
2144,53075,82494,1833878,2019-03-03 12:09:00
2145,13506,19544,4918859,2019-03-14 09:56:00
2146,61399,46436,2511469,2019-03-04 12:00:00
2147,603,57361,1758852,2019-06-01 08:22:00
2148,50275,96135,3270858,2019-07-04 10:29:00
2149,65997,98808,1546392,2019-04-21 14:20:00
2150,37507,98047,704348,2019-06-29 15:43:00
2151,73913,53268,4752915,2019-04-10 12:49:00
2152,95152,70912,2920899,2019-06-17 11:56:00
2153,53268,17534,1840788,2019-07-08 13:46:00
2154,17700,88390,1592377,2019-04-23 08:38:00
2155,2232,6254,1224511,2019-06-23 15:40:00
2156,5953,6477,2009005,2019-05-25 15:18:00
2157,33789,61346,4525371,2019-05-29 12:17:00
2158,26293,18165,3963280,2019-06-26 09:12:00
2159,77285,18165,1791782,2019-05-04 11:55:00
2160,59191,95498,420739,2019-04-22 11:17:00
2161,24510,95498,3271848,2019-06-16 08:04:00
2162,97547,31163,4277215,2019-03-19 08:50:00
2163,11200,73055,1178060,2019-06-09 15:04:00
2164,74177,83790,4169010,2019-07-11 11:26:00
2165,8953,9987,862405,2019-03-12 09:01:00
2166,55072,41461,2686717,2019-02-25 14:37:00
2167,87901,84618,1427598,2019-03-06 10:18:00
2168,30735,3854,4849662,2019-07-15 10:57:00
2169,70122,35926,3992582,2019-03-01 10:51:00
2170,86384,6762,1707322,2019-04-10 09:47:00
2171,76223,47522,652264,2019-07-11 10:20:00
2172,17015,15214,4290973,2019-03-09 15:00:00
2173,73965,38586,1588697,2019-03-14 08:21:00
2174,69425,71059,4711577,2019-03-06 08:51:00
2175,53222,95692,4689476,2019-04-04 13:58:00
2176,1549,71746,4939185,2019-07-16 09:14:00
2177,9373,28248,4657933,2019-06-15 15:59:00
2178,90598,14931,2947084,2019-03-13 15:07:00
2179,23784,38993,3083463,2019-02-20 14:09:00
2180,70669,93815,1624827,2019-06-28 12:06:00
2181,22046,70275,1745188,2019-07-07 12:26:00
2182,20337,50110,461029,2019-06-05 12:30:00
2183,22049,80349,305353,2019-06-11 09:12:00
2184,27771,74938,1077674,2019-06-26 09:52:00
2185,46627,17240,4049544,2019-07-18 11:11:00
2186,28046,73630,2568792,2019-06-20 13:09:00
2187,89131,75507,1754765,2019-04-13 14:59:00
2188,94670,13506,4947130,2019-04-07 14:29:00
2189,89131,65629,795947,2019-06-07 11:35:00
2190,61346,37108,1797531,2019-07-02 15:11:00
2191,31163,95093,2395386,2019-04-08 11:33:00
2192,28046,8950,3655808,2019-02-28 08:13:00
2193,77508,65511,3204700,2019-03-11 08:51:00
2194,73055,83206,655907,2019-05-21 10:45:00
2195,86903,67214,3934608,2019-05-20 12:39:00
2196,23069,47590,4555562,2019-06-12 14:51:00
2197,1489,34989,340443,2019-07-15 15:13:00
2198,65222,950,4524228,2019-05-26 13:01:00
2199,85716,950,421672,2019-04-01 14:41:00
2200,46436,73532,1421211,2019-07-16 14:59:00
2201,52554,67662,4686162,2019-03-31 14:29:00
2202,38590,41703,3062117,2019-05-27 10:20:00
2203,84097,44075,1387855,2019-06-05 15:58:00
2204,7960,55735,1026062,2019-07-18 10:02:00
2205,47353,71881,2884434,2019-02-21 14:25:00
2206,70504,58819,1123395,2019-02-28 13:06:00
2207,89943,55884,2117317,2019-05-10 14:49:00
2208,20779,32548,379128,2019-04-26 13:43:00
2209,42831,63730,2046834,2019-04-24 13:40:00
2210,16988,32346,226695,2019-07-15 15:48:00
2211,44441,68625,2686176,2019-04-04 09:03:00
2212,26293,29182,378583,2019-06-11 08:38:00
2213,24114,25682,1951655,2019-03-24 14:17:00
2214,27336,44881,381968,2019-06-27 08:25:00
2215,20896,39185,3603745,2019-04-02 08:44:00
2216,16921,75252,224357,2019-04-06 14:59:00
2217,61,68275,631490,2019-05-23 12:33:00
2218,5629,41703,4035833,2019-05-25 10:18:00
2219,13293,1366,2310552,2019-04-30 09:59:00
2220,38206,85539,2231671,2019-04-15 14:43:00
2221,61399,35053,2386752,2019-05-10 12:20:00
2222,44627,46638,2468440,2019-05-09 08:16:00
2223,98536,10608,3940987,2019-07-18 12:47:00
2224,53465,19795,3975419,2019-07-12 13:11:00
2225,3828,61320,1841260,2019-05-29 15:22:00
2226,29182,85902,351589,2019-03-14 12:33:00
2227,44827,40206,399814,2019-03-11 11:30:00
2228,20849,36154,1604298,2019-05-24 09:04:00
2229,73532,70504,2620297,2019-03-19 09:19:00
